oma_id	athal_id	AEGTA:	ARALY:	BRADI:	MAIZE:	MEDTR:	ORYSI:	SOLTU:	SORBI:	WHEAT:
OMA738493	AT2G23770	0	1	1	1	0	1	1	1	0
OMA805757	AT5G21990	1	1	1	1	0	1	1	1	1
OMA672358	AT4G08230	0	1	1	1	1	1	1	1	1
OMA405071	AT1G70520	0	1	0	0	1	0	1	0	0
OMA680077	AT1G30350	0	1	0	0	0	0	0	0	0
OMA556832	AT5G23990	0	0	0	0	1	0	1	0	0
OMA459283	AT4G08028	0	0	0	0	0	0	0	0	0
OMA644634	AT5G55960	0	1	1	1	0	1	0	1	1
OMA681332	AT1G22510	0	1	0	0	0	0	0	0	1
OMA681331	AT1G72175	0	1	1	1	1	1	1	1	1
OMA681339	AT4G33940	0	0	0	0	0	0	0	0	0
OMA637940	AT4G01320	1	1	1	0	1	1	0	1	1
OMA567922	AT5G16500	0	1	0	0	0	0	0	0	0
OMA562401	AT1G21210	0	0	0	1	0	0	1	0	1
OMA402857	AT5G52280	0	0	0	0	1	0	0	0	0
OMA402859	AT4G28760	0	1	0	0	1	0	1	0	0
OMA653785	AT3G06820	0	1	0	0	0	0	0	0	1
OMA653787	AT5G38790	0	1	0	0	0	0	0	0	1
OMA653789	AT1G28410	0	1	0	0	0	0	0	0	1
OMA739628	AT3G28720	0	0	1	1	0	1	1	1	1
OMA739622	AT5G11040	0	1	1	1	0	1	0	1	1
OMA661579	AT4G02200	0	1	0	0	0	0	0	0	0
OMA830174	AT1G12070	0	1	0	0	0	0	0	0	0
OMA661575	AT3G45200	0	0	0	0	1	0	0	0	1
OMA547095	AT5G47560	0	1	1	1	1	1	1	1	1
OMA547097	AT3G15980	0	1	1	0	0	1	1	1	1
OMA547090	AT4G10050	0	1	1	1	1	1	0	1	1
OMA554580	AT5G50180	0	1	0	0	1	0	1	1	1
OMA742405	AT2G38460	0	1	1	1	0	1	1	1	1
OMA742408	AT5G26820	0	1	1	1	0	1	1	1	1
OMA745551	AT1G31070	0	0	1	1	0	1	1	1	1
OMA745552	AT2G35020	0	1	1	1	0	1	0	1	0
OMA576259	AT2G45810	0	1	0	1	0	0	0	1	1
OMA819254	AT2G30770	0	1	0	1	0	1	0	1	1
OMA745867	AT5G27395	1	1	1	1	1	1	0	0	1
OMA657095	AT2G23830	0	1	0	0	0	0	0	0	0
OMA710197	AT1G54095	0	1	0	0	0	0	0	0	0
OMA710194	AT2G09970	0	0	0	0	0	0	1	0	0
OMA547897	AT3G18830	1	1	1	1	0	1	1	1	1
OMA563256	AT4G38250	0	1	0	0	0	0	0	0	1
OMA668361	AT1G76790	0	1	0	0	0	1	0	0	1
OMA548662	AT1G71960	0	1	1	1	0	1	1	1	1
OMA548667	AT4G31850	1	1	1	1	1	1	1	1	1
OMA408517	AT1G30650	0	1	0	0	0	0	0	0	0
OMA782757	AT1G62850	0	1	1	1	0	1	1	1	1
OMA782755	AT5G63040	0	1	0	0	1	0	1	0	0
OMA782751	AT4G35530	1	1	1	1	1	1	0	1	1
OMA817682	AT4G18360	1	1	1	1	0	1	0	1	1
OMA817684	AT3G14415	0	1	0	0	0	0	1	0	1
OMA776082	AT2G07751	0	0	0	0	0	0	0	0	1
OMA856718	AT4G08900	0	1	1	1	1	1	0	1	1
OMA402428	AT1G15750	1	1	1	1	1	1	1	1	1
OMA402421	AT5G51630	0	0	0	0	0	0	0	0	0
OMA405831	AT4G01350	0	0	0	0	0	0	0	0	0
OMA405834	AT2G25580	0	1	0	0	0	0	0	0	0
OMA523695	AT4G33520	0	1	1	0	0	0	0	1	1
OMA523694	AT4G37270	0	1	1	1	0	1	1	1	1
OMA523697	AT1G17500	0	1	0	0	1	0	0	0	1
OMA523699	AT3G57330	0	1	0	0	0	1	1	0	1
OMA523698	AT3G63380	0	1	1	1	0	1	0	1	1
OMA794248	AT2G36270	1	1	1	1	1	1	1	1	1
OMA794249	AT3G44460	0	1	0	0	1	0	0	0	1
OMA468820	AT1G51630	1	1	1	1	0	1	1	1	1
OMA468821	AT3G21190	0	1	0	1	0	0	1	0	1
OMA468827	AT1G80620	0	1	0	0	0	0	0	0	0
OMA739015	AT5G15050	0	1	0	0	0	0	0	0	0
OMA472544	AT1G22250	0	1	0	0	0	0	0	0	0
OMA472546	AT1G28070	0	1	0	0	0	0	0	0	0
OMA864220	AT5G45140	0	1	0	0	0	0	1	0	1
OMA555209	AT1G73480	0	1	1	1	0	1	0	1	1
OMA474731	AT2G15890	0	1	1	1	1	1	1	1	1
OMA474736	AT1G68585	0	0	0	0	0	0	0	0	0
OMA488304	AT5G03050	0	0	0	0	0	0	1	0	0
OMA531052	AT2G47580	1	1	1	1	0	1	1	1	1
OMA531053	AT2G30260	0	1	1	1	1	1	1	1	1
OMA452449	AT4G00883	0	0	0	0	0	0	0	0	0
OMA829489	AT2G39805	1	1	1	1	0	1	1	1	1
OMA829488	AT5G27490	0	1	1	1	1	1	1	1	1
OMA419609	AT1G48750	0	0	1	1	0	0	0	0	1
OMA419607	AT4G15790	0	0	0	0	0	0	0	0	0
OMA864309	AT3G59540	0	1	0	0	0	0	0	0	0
OMA864306	AT2G43460	1	1	1	1	1	0	1	1	0
OMA813241	AT5G53850	1	1	1	0	0	1	1	1	1
OMA750957	AT2G46550	1	0	0	0	0	0	0	1	1
OMA750954	AT1G33760	0	1	0	1	0	0	0	0	1
OMA750953	AT1G71450	0	1	0	0	1	0	0	0	0
OMA803592	AT1G05430	1	1	1	0	1	1	1	1	1
OMA803597	AT5G01300	0	1	1	1	0	1	0	1	1
OMA831443	AT4G39660	1	1	1	1	1	1	1	1	1
OMA548380	AT4G37470	0	1	1	1	1	1	1	1	1
OMA457488	AT1G27960	0	1	0	0	0	0	0	0	0
OMA457482	AT1G19485	0	1	0	0	0	1	0	0	1
OMA424496	AT3G05860	0	0	0	0	0	0	0	0	0
OMA536964	AT3G13677	0	0	0	0	0	0	0	0	0
OMA653862	AT5G09230	0	1	1	1	1	1	1	1	1
OMA663348	AT3G50210	0	1	1	1	0	1	1	1	1
OMA805485	AT1G36160	1	1	0	0	0	0	0	0	1
OMA854335	AT1G79985	0	1	0	0	0	0	0	0	1
OMA859587	AT5G55120	0	1	0	0	0	0	0	0	1
OMA414856	AT1G60920	0	0	0	0	0	0	0	0	0
OMA414852	AT1G22830	0	0	0	0	0	0	0	0	1
OMA414851	AT2G40935	0	1	1	1	1	1	1	0	1
OMA694397	AT5G21080	1	0	1	1	0	1	0	1	1
OMA694399	AT2G41830	0	1	0	0	0	0	0	0	1
OMA815037	AT2G32860	0	1	0	0	0	0	0	0	0
OMA792070	AT5G15910	0	1	0	0	0	0	0	0	0
OMA638918	AT4G21000	0	1	0	0	0	0	0	0	0
OMA638912	AT4G20990	0	1	0	0	0	0	0	0	1
OMA639092	AT1G44835	1	0	0	0	1	1	1	1	1
OMA489087	AT2G41660	0	1	0	0	0	0	1	0	0
OMA855749	AT4G14670	0	1	0	0	0	0	0	0	0
OMA672937	AT1G14770	0	1	0	0	0	0	1	0	0
OMA719604	AT1G54890	0	0	0	0	0	0	1	0	0
OMA719607	AT5G54370	0	0	0	0	0	0	0	0	0
OMA719602	AT4G27400	0	0	0	0	0	0	0	0	0
OMA719609	AT5G60520	0	0	0	0	0	0	0	0	0
OMA719608	AT5G60530	0	0	0	0	0	0	0	0	0
OMA714769	AT4G00390	1	0	0	1	1	0	0	0	1
OMA546426	AT1G70200	0	1	0	0	0	0	0	0	0
OMA546423	AT1G03290	0	1	0	0	0	0	0	0	0
OMA546429	AT4G04614	1	1	1	0	1	1	1	0	1
OMA754966	AT2G46830	0	1	0	0	0	0	0	0	0
OMA794362	AT5G48950	0	1	0	0	0	0	0	0	1
OMA570787	AT4G39260	0	0	1	0	0	0	0	0	1
OMA542638	AT4G13615	0	1	0	0	0	1	0	0	0
OMA542639	AT3G24100	1	0	0	1	0	0	0	0	0
OMA475512	AT5G45420	1	1	1	1	1	1	1	1	1
OMA475510	AT5G46560	0	1	0	0	1	1	1	1	1
OMA646842	AT5G67030	0	1	1	1	1	1	1	1	1
OMA548265	AT2G19385	1	1	1	1	0	1	1	1	1
OMA548262	AT5G09890	0	1	0	0	1	0	1	0	0
OMA487528	AT5G42570	1	1	1	0	0	1	0	0	1
OMA487529	AT5G48660	0	1	0	0	0	1	0	0	0
OMA567383	AT3G25060	1	0	0	0	0	0	0	0	1
OMA567381	AT5G41170	1	1	0	0	1	0	0	0	0
OMA567386	AT5G06110	1	1	0	0	0	0	0	0	1
OMA707116	AT3G12560	0	1	0	0	0	0	0	0	0
OMA660847	AT2G45900	1	1	0	0	0	0	0	0	1
OMA523692	AT5G62670	1	1	1	0	0	1	1	0	1
OMA549824	AT3G63140	0	1	1	1	1	1	0	1	1
OMA463206	AT5G49420	0	0	0	0	0	0	0	0	0
OMA863268	AT5G27820	1	1	1	0	1	1	1	1	1
OMA531079	AT1G10950	0	1	1	1	0	1	1	1	1
OMA547631	AT4G03020	1	1	1	1	0	1	0	1	1
OMA547637	AT1G27060	1	1	1	1	0	1	1	0	1
OMA418058	AT5G28630	0	1	0	0	0	0	0	0	0
OMA536317	AT5G11140	0	1	0	0	0	0	1	0	0
OMA477461	AT2G18280	1	1	1	1	1	1	1	1	1
OMA477463	AT1G16070	0	1	0	1	1	1	1	1	1
OMA477464	AT1G47270	0	1	0	0	0	0	0	0	0
OMA472145	AT4G33450	0	1	0	0	0	0	0	0	0
OMA735193	AT5G67440	0	0	0	0	0	0	1	0	1
OMA735190	AT5G48800	0	1	0	0	1	0	1	0	0
OMA404567	AT2G16750	0	1	1	1	1	1	1	0	1
OMA404568	AT5G40320	0	0	0	0	0	0	0	0	0
OMA627497	AT5G01540	0	1	0	0	0	0	0	0	0
OMA563472	AT3G03620	0	1	0	0	0	0	1	0	0
OMA845534	AT5G22630	0	0	0	1	0	0	0	0	1
OMA845532	AT1G08250	0	0	1	0	0	0	0	0	1
OMA802077	AT5G12420	1	1	0	0	0	0	0	0	1
OMA802079	AT1G72110	0	1	0	0	0	0	0	0	1
OMA434440	AT4G05260	0	0	0	0	0	0	0	0	1
OMA462437	AT3G56610	0	1	0	0	0	0	0	0	0
OMA807554	AT3G51130	1	1	1	1	1	1	1	1	1
OMA765221	AT3G04440	1	0	0	0	0	0	0	0	1
OMA765223	AT5G17830	0	1	0	0	0	0	0	0	1
OMA725676	AT4G14740	0	1	1	0	0	0	1	0	1
OMA809313	AT3G25920	0	1	1	1	0	1	1	1	1
OMA778064	AT3G27690	1	1	1	1	1	1	1	1	1
OMA778067	AT3G47470	0	0	1	0	0	0	1	0	1
OMA778060	AT3G54890	0	1	1	1	0	1	0	1	1
OMA778061	AT1G45474	0	1	1	1	1	1	1	1	1
OMA631170	AT2G44790	0	0	0	0	0	0	0	0	0
OMA403170	AT1G29740	0	0	0	0	0	0	0	0	0
OMA403179	AT4G00990	0	0	0	0	0	0	0	0	0
OMA411312	AT4G02590	0	1	0	0	1	0	1	0	0
OMA801205	AT4G19170	0	1	1	1	1	1	1	1	1
OMA801204	AT3G63520	1	1	0	0	0	0	0	0	1
OMA801206	AT4G18350	0	1	0	1	0	1	0	0	1
OMA801200	AT4G32810	1	1	1	1	1	1	0	1	1
OMA801203	AT3G14440	0	1	1	1	0	1	1	1	1
OMA839870	AT1G77290	1	1	1	1	0	1	1	1	1
OMA537497	AT3G23460	0	0	0	0	0	0	0	0	0
OMA438337	AT1G70270	0	1	0	0	0	0	0	0	0
OMA775458	AT1G74520	0	1	1	1	0	1	1	1	1
OMA761774	AT3G16480	0	1	0	0	0	1	0	0	0
OMA766499	AT3G21200	0	1	1	1	1	0	1	1	1
OMA766494	AT3G03890	1	1	1	0	0	1	1	1	1
OMA583136	AT3G46355	0	0	0	0	0	0	0	0	0
OMA810881	AT3G61940	0	1	0	0	0	0	0	0	0
OMA810886	AT2G04620	1	1	1	1	0	0	1	1	1
OMA712712	AT3G51600	0	1	0	0	0	0	1	0	1
OMA712713	AT3G08770	0	1	0	0	1	0	1	0	1
OMA712710	AT2G18370	1	1	1	1	1	1	0	1	1
OMA712711	AT2G38540	0	1	0	0	1	1	1	0	1
OMA712716	AT4G33355	0	1	0	0	0	0	1	0	1
OMA712714	AT5G59310	0	0	1	1	0	1	1	0	0
OMA485893	AT1G30280	0	1	0	0	1	0	0	0	0
OMA814070	AT5G56610	0	0	0	1	0	0	0	1	1
OMA793487	ATMG01170	0	0	0	0	0	0	0	0	0
OMA406507	AT4G26440	0	1	0	0	0	0	0	0	0
OMA406504	AT4G31920	0	1	0	0	0	0	0	0	0
OMA406500	AT1G12580	0	0	0	0	0	0	0	0	1
OMA403864	AT3G53680	0	1	0	0	0	0	0	0	0
OMA697286	AT2G42320	0	1	0	0	0	0	0	0	1
OMA635750	AT3G45660	1	0	0	0	1	0	1	0	1
OMA410020	AT5G24070	0	1	0	0	0	0	1	0	0
OMA410027	AT4G36930	0	1	0	0	0	0	0	0	0
OMA774600	AT1G28240	0	1	0	0	1	0	1	0	0
OMA774601	AT1G53040	1	0	0	0	0	0	0	0	0
OMA413701	AT1G74410	1	0	1	1	0	1	0	1	1
OMA465931	AT1G58245	0	1	0	0	0	0	0	0	0
OMA681116	AT4G04210	1	1	0	1	0	0	1	0	1
OMA681115	AT4G22150	0	1	1	0	0	1	1	1	1
OMA735156	AT5G13600	0	1	0	0	1	0	0	0	1
OMA465411	AT2G39355	0	0	0	0	0	0	0	0	0
OMA741578	AT2G34860	0	1	0	0	0	0	0	0	1
OMA434193	AT4G05310	0	1	0	0	0	0	0	0	0
OMA713019	AT1G49320	0	1	0	0	1	0	1	0	0
OMA655513	AT4G37000	1	1	1	1	1	1	1	1	0
OMA663766	AT1G62380	0	0	0	0	0	0	0	0	1
OMA427480	AT3G10590	0	0	0	0	1	0	0	0	0
OMA405155	AT5G46760	0	1	0	0	0	0	0	0	0
OMA405154	AT4G13920	0	0	0	0	0	0	0	0	0
OMA405157	AT1G26610	0	1	0	0	0	0	0	0	0
OMA477272	AT1G43630	0	1	0	0	0	0	0	0	0
OMA411234	AT3G17350	0	1	0	0	1	0	0	0	0
OMA411233	AT4G17695	0	0	0	0	0	0	0	0	0
OMA411232	AT2G25980	0	1	0	0	0	0	0	0	0
OMA464989	AT1G28500	0	1	0	0	0	0	0	0	0
OMA464986	AT1G31140	0	0	0	0	0	0	0	0	0
OMA464981	AT5G27020	0	0	0	0	0	0	0	0	0
OMA455398	AT2G33000	0	0	0	0	0	0	0	0	0
OMA865813	AT4G36130	0	1	1	1	1	1	1	1	1
OMA865815	AT2G18020	0	1	0	1	0	0	1	0	1
OMA865818	ATCG01310	0	1	0	0	1	1	0	1	0
OMA565235	AT1G08590	0	1	0	0	1	0	1	0	1
OMA796527	AT5G11630	0	1	1	1	0	1	1	1	1
OMA507109	AT3G19560	0	1	0	0	0	0	0	0	0
OMA819309	AT1G65340	1	0	0	0	0	0	0	0	1
OMA560352	AT1G64480	1	1	0	0	0	0	0	0	1
OMA560355	AT1G33470	1	1	1	1	0	1	0	1	1
OMA407289	AT5G40090	0	1	0	0	0	0	0	0	0
OMA545561	AT3G56530	0	0	0	0	0	1	0	0	0
OMA588726	AT1G65300	0	0	0	0	0	0	1	0	0
OMA556822	AT1G59830	0	1	1	1	0	0	0	0	1
OMA556826	AT5G42950	0	1	1	1	0	1	1	1	1
OMA556824	AT1G78530	0	1	1	1	0	1	1	1	1
OMA799235	AT4G19030	0	1	0	0	0	0	0	0	1
OMA814910	AT2G44480	1	1	1	0	1	1	1	0	1
OMA814915	AT1G61810	0	1	0	1	0	0	0	1	0
OMA735237	AT5G20050	0	1	1	1	1	1	0	1	1
OMA735231	AT1G79570	0	0	1	0	0	0	0	1	1
OMA740274	AT3G15450	0	1	0	0	0	0	0	0	0
OMA740278	AT1G73360	1	0	1	1	0	1	1	0	1
OMA786514	AT5G16980	0	1	0	1	0	0	0	1	1
OMA857558	AT3G55170	0	0	0	0	0	1	1	0	0
OMA818319	AT2G01620	0	1	1	1	1	1	0	1	1
OMA566483	AT1G71140	0	1	0	0	1	0	1	1	1
OMA818318	AT3G26000	1	1	1	1	0	1	1	1	1
OMA644531	AT3G63350	0	1	0	0	0	0	0	0	0
OMA862224	AT5G23310	0	1	1	0	0	1	1	1	1
OMA862225	AT3G56350	0	1	0	0	0	0	0	0	0
OMA500957	AT1G18770	0	1	0	0	0	0	0	0	0
OMA862222	AT3G10920	0	1	1	1	0	1	1	1	1
OMA570654	AT4G04540	0	0	0	0	1	0	0	0	1
OMA652812	AT4G28811	0	0	0	0	0	0	1	0	0
OMA652819	AT2G15490	0	0	0	1	0	0	1	1	1
OMA775026	AT3G49870	0	1	1	1	1	1	1	1	1
OMA720832	AT5G12370	0	1	1	1	1	1	1	1	1
OMA520294	AT4G05040	0	0	0	0	0	1	0	0	1
OMA520295	AT2G29220	0	1	0	0	0	0	0	0	1
OMA520292	AT4G31110	0	1	0	0	0	0	0	0	0
OMA796657	AT5G55700	0	1	0	0	0	0	0	0	0
OMA796655	AT5G18670	1	1	1	1	1	1	1	1	1
OMA796651	AT3G23920	0	1	0	1	0	1	1	1	0
OMA414178	AT2G24480	0	1	0	0	0	0	0	0	0
OMA414177	AT1G14890	0	1	0	0	0	0	1	0	0
OMA417612	AT1G03490	0	1	0	0	0	0	0	0	0
OMA417618	AT3G30460	0	1	0	0	0	0	0	0	0
OMA697550	AT4G34265	0	1	0	0	0	1	0	0	1
OMA412737	AT5G09610	0	1	0	0	0	0	0	0	0
OMA412736	AT5G38240	0	0	0	0	0	0	0	0	0
OMA412738	AT2G32300	0	1	0	0	0	0	0	0	0
OMA760966	AT4G39820	0	1	0	0	1	0	1	0	1
OMA572106	AT4G24770	0	0	0	0	0	0	0	0	0
OMA572101	AT5G05290	0	1	0	0	0	0	0	0	1
OMA486228	AT1G47450	0	0	0	0	0	0	0	0	0
OMA654168	AT2G30210	0	1	0	0	1	0	1	0	0
OMA654169	AT2G38080	0	1	1	0	0	1	1	0	1
OMA654160	AT1G23010	0	1	1	1	0	1	1	1	1
OMA654161	AT5G07130	0	1	0	0	0	0	0	0	0
OMA654163	AT5G21105	0	1	1	1	0	1	1	1	1
OMA654165	AT5G60020	0	0	0	1	1	1	0	1	1
OMA415146	AT2G15680	1	0	1	0	0	1	1	1	1
OMA521046	AT2G17030	1	1	0	0	1	0	1	0	1
OMA801226	AT1G78390	0	1	0	1	0	0	0	0	1
OMA393282	AT4G14096	0	0	0	0	0	0	0	0	0
OMA721521	AT3G32030	0	1	0	0	0	0	0	0	0
OMA559694	AT1G64650	1	1	0	0	0	1	0	0	1
OMA559690	AT1G07350	0	1	1	0	0	0	0	1	1
OMA559699	AT1G35440	0	1	0	1	0	0	0	0	0
OMA815219	AT2G47600	0	1	1	1	1	1	0	1	1
OMA815214	AT1G54115	0	1	0	1	0	0	0	0	1
OMA819807	AT2G42850	0	1	0	0	0	0	0	0	0
OMA574036	AT1G61300	0	0	0	0	0	1	0	0	0
OMA725780	AT5G42670	0	1	0	0	0	0	1	0	0
OMA725787	AT5G39360	1	1	0	1	0	0	0	0	1
OMA478321	AT4G12420	1	1	1	1	1	1	1	1	1
OMA462780	AT5G04790	0	0	0	0	0	0	0	0	0
OMA821509	AT3G30180	1	1	0	0	0	0	0	0	1
OMA783335	AT5G02940	0	1	0	0	0	0	0	0	0
OMA512348	AT3G02030	0	1	0	0	1	0	0	0	0
OMA512346	AT1G54570	0	1	1	1	0	0	0	1	1
OMA458813	AT3G06870	0	0	0	0	0	0	0	0	0
OMA458817	AT3G62210	0	0	0	0	0	0	0	0	0
OMA747809	AT1G06840	1	1	1	1	1	1	0	1	1
OMA647829	AT1G04610	1	1	0	0	0	0	1	0	1
OMA522277	AT5G20020	0	1	1	0	0	0	1	0	0
OMA724002	AT2G36700	0	1	0	0	0	0	0	0	0
OMA803486	AT5G61000	1	1	0	1	0	0	0	0	1
OMA583377	AT5G46490	0	1	0	0	1	0	0	0	0
OMA658788	AT5G56900	1	1	1	1	0	1	1	1	1
OMA658789	AT1G56290	0	1	1	1	0	1	1	1	1
OMA403240	AT5G35370	0	1	1	1	0	1	1	1	1
OMA715160	AT3G45210	0	1	0	0	0	0	0	0	0
OMA555299	AT4G37450	0	1	0	0	1	0	1	0	0
OMA640461	AT4G23370	0	0	0	0	1	0	0	0	0
OMA640462	AT4G23360	0	0	0	0	0	1	0	0	1
OMA640465	AT2G35250	0	1	0	0	0	0	1	0	0
OMA640467	AT4G23390	0	1	0	0	0	0	0	0	0
OMA640468	AT2G27320	0	1	0	0	0	0	1	0	0
OMA653552	AT2G02240	0	0	0	0	0	0	0	0	1
OMA653554	AT2G02310	0	0	0	0	0	0	0	0	0
OMA761667	AT3G11420	0	1	0	0	0	0	0	0	0
OMA661364	AT5G66370	0	1	0	0	0	0	0	0	0
OMA408653	AT5G19120	0	1	0	0	0	0	1	0	0
OMA860282	AT5G01400	1	1	1	1	0	1	0	1	1
OMA712854	AT5G48680	0	1	0	1	0	0	0	0	0
OMA532315	AT5G53600	1	1	0	0	0	0	0	0	1
OMA457597	AT1G29195	0	0	0	1	0	0	0	0	0
OMA406666	AT1G55630	0	0	1	1	1	1	1	1	1
OMA549643	AT5G53050	0	1	1	1	1	1	1	1	1
OMA475691	AT5G42350	0	1	1	1	1	0	1	1	1
OMA471832	AT4G18770	0	0	0	0	0	0	0	0	0
OMA775473	AT1G69700	0	1	0	0	1	0	1	0	0
OMA778936	AT3G28080	0	0	0	0	1	0	0	0	0
OMA778933	AT3G59310	0	0	0	0	0	0	0	0	0
OMA859978	AT5G13420	1	1	1	1	1	1	1	1	1
OMA547851	AT1G08200	0	1	1	1	0	1	1	1	1
OMA547856	AT1G51510	0	1	1	0	0	0	1	1	0
OMA451734	AT2G23660	0	1	0	0	0	0	0	0	0
OMA451737	AT3G03760	0	1	0	0	0	0	0	0	0
OMA455532	AT3G57960	0	1	0	0	0	0	0	0	0
OMA455533	AT5G41030	0	1	0	0	0	0	0	0	0
OMA778633	AT3G02690	1	1	1	1	0	1	1	1	1
OMA565852	ATMG00570	0	0	0	1	1	0	0	0	1
OMA742746	AT4G32890	0	1	0	1	1	1	1	1	1
OMA742740	AT3G15240	0	0	0	1	0	0	0	0	1
OMA560571	AT4G37140	1	0	0	0	0	1	0	0	1
OMA560573	AT4G00165	0	0	0	1	0	0	1	1	1
OMA560578	AT3G58310	1	1	0	0	1	0	0	0	0
OMA558960	AT5G41730	0	0	1	1	0	1	1	1	1
OMA828342	AT4G35370	0	1	0	0	0	0	0	0	1
OMA662137	AT2G43430	0	1	0	0	0	0	0	0	0
OMA535517	AT3G04070	0	1	0	0	1	0	0	0	0
OMA535511	AT5G19100	0	1	0	0	0	0	0	0	0
OMA535510	AT5G19110	0	1	0	0	0	0	0	0	1
OMA535513	AT3G07255	0	1	0	0	0	0	0	0	0
OMA404340	AT3G63430	0	1	0	0	0	0	0	0	1
OMA727860	AT4G21930	0	1	0	0	0	0	0	0	1
OMA727865	AT4G05180	0	1	0	1	0	0	0	0	1
OMA474276	AT2G32760	0	1	1	0	1	1	1	1	1
OMA506864	AT4G26930	0	1	0	0	0	0	0	0	0
OMA645789	AT3G63500	0	0	0	0	0	0	0	0	0
OMA505745	AT4G19870	0	0	0	0	0	0	0	0	0
OMA514977	AT1G50500	1	1	1	1	1	1	0	1	1
OMA452324	AT2G41810	0	1	0	0	0	0	0	0	0
OMA452320	AT4G32460	0	1	0	0	0	0	0	0	1
OMA458798	AT2G20660	0	0	0	0	0	0	0	0	0
OMA864021	AT5G63420	1	1	1	1	0	1	0	1	1
OMA636078	AT1G07430	0	1	0	0	0	0	0	0	1
OMA411188	AT5G27580	0	1	0	0	0	0	0	0	0
OMA740982	AT1G79020	0	1	1	1	0	1	1	1	1
OMA790224	AT3G10320	0	1	1	1	0	1	0	1	1
OMA790225	AT3G18170	0	0	0	0	0	0	1	0	1
OMA790226	AT3G18180	0	1	0	0	0	0	0	0	1
OMA790222	AT2G41640	0	1	1	1	1	1	1	0	1
OMA407351	AT3G25670	0	1	1	1	1	1	1	1	1
OMA407358	AT4G26000	0	1	0	1	1	1	0	1	1
OMA495004	AT2G18770	1	1	0	0	0	0	0	0	1
OMA463116	AT2G44700	0	0	0	0	0	0	0	0	0
OMA521904	AT3G53820	0	1	0	0	0	0	0	0	0
OMA463111	AT1G19620	0	1	0	0	0	0	0	0	0
OMA634104	AT5G59130	0	1	0	0	1	0	0	0	0
OMA634105	AT5G58830	0	1	0	0	1	0	0	0	0
OMA634107	AT5G58840	0	1	0	0	1	0	0	0	0
OMA556924	AT1G10470	0	1	0	0	1	0	0	0	0
OMA556923	AT1G62480	1	1	1	0	1	1	0	1	1
OMA556922	AT5G49740	0	1	1	1	1	1	1	1	1
OMA556921	AT4G21070	1	0	1	1	0	1	1	1	1
OMA627236	AT3G15930	0	0	1	0	0	0	1	1	1
OMA628702	AT3G15700	0	1	0	0	0	0	0	0	0
OMA627230	AT4G02410	0	0	1	1	0	1	0	1	1
OMA734496	AT4G03100	0	1	1	0	0	0	1	0	1
OMA430447	AT1G59453	0	0	0	0	0	0	0	0	0
OMA572764	AT3G28770	0	0	0	0	0	0	0	0	0
OMA566552	AT1G59890	0	0	0	0	0	0	0	0	0
OMA409408	AT2G04020	0	0	0	0	0	0	0	0	0
OMA409404	AT2G20030	0	1	0	0	0	0	0	0	0
OMA409403	AT5G61570	0	1	1	1	0	1	0	1	1
OMA406766	AT1G61460	0	1	0	0	0	0	0	0	0
OMA406763	AT5G17260	0	1	0	0	0	0	0	0	0
OMA733473	AT1G07473	0	1	0	0	0	0	0	0	0
OMA733471	AT1G07476	0	1	0	0	0	0	0	0	0
OMA722335	AT1G48175	0	1	1	0	1	1	1	1	1
OMA694286	AT1G68680	0	1	0	0	0	0	1	0	1
OMA558048	AT4G28365	0	1	0	0	0	0	0	0	0
OMA558049	AT2G46630	0	0	0	1	1	0	1	1	1
OMA682807	AT2G40100	0	1	0	0	1	0	0	0	0
OMA682800	AT2G18660	0	1	0	0	0	0	0	0	0
OMA558047	AT3G08000	0	1	0	0	1	0	0	0	0
OMA795562	AT3G11820	0	0	0	0	0	0	1	0	1
OMA795563	AT5G16830	0	1	0	0	0	0	0	0	0
OMA719528	AT4G19020	0	1	0	0	0	0	0	0	0
OMA630493	AT5G17650	0	0	0	0	0	0	0	0	0
OMA749979	AT1G71360	0	1	0	1	0	0	0	0	1
OMA752866	AT5G43080	0	1	1	0	0	1	1	1	1
OMA796521	AT1G62520	0	1	1	1	1	1	1	1	1
OMA796522	AT4G12450	0	1	0	0	0	0	0	0	1
OMA399806	AT4G26450	0	0	0	0	0	0	1	0	1
OMA712863	AT1G32260	0	1	0	0	1	0	1	0	1
OMA479439	AT3G22350	0	1	0	0	0	0	0	0	0
OMA641099	AT1G77180	1	1	1	1	1	1	1	1	1
OMA646081	AT5G26620	0	1	0	0	0	0	0	0	0
OMA663541	AT1G03400	0	0	0	0	0	0	0	0	1
OMA663547	AT1G30040	0	1	0	1	0	0	0	0	0
OMA758483	AT4G02580	0	1	1	0	1	1	1	1	1
OMA687226	AT3G59680	0	0	0	0	0	0	1	0	0
OMA517809	AT3G12060	0	1	0	0	0	0	0	1	0
OMA517808	AT3G55990	0	0	0	0	0	1	0	0	0
OMA517803	AT2G14530	0	1	1	1	0	1	1	1	1
OMA517802	AT1G29050	1	1	1	0	1	1	1	1	1
OMA517807	AT5G06700	0	1	0	0	0	0	1	0	0
OMA423788	AT1G32010	0	0	0	0	0	0	0	0	0
OMA846686	AT5G35680	0	0	0	1	0	0	1	0	0
OMA846689	AT2G04520	0	0	0	0	1	0	0	0	1
OMA783688	AT1G66430	1	1	1	1	0	1	1	1	1
OMA463085	AT3G27970	1	1	1	1	0	1	0	1	1
